"text","categoria"
"My daughter is a journalism major. I worry because she talks about being a correspondent going to the type of country where they kill journalists",2
"My biggest fear as a journalist is to be killed on the job or being targeted because of the truth I speak. My heart is heavy with the lives lost in the",2
"Journalists should not have to fear drawing the ire of the and simply grovel to avoid becoming the next target of his imbecile followers lest they end up in a body bag.",2
"Media said shooter was white I wonder why the media pushed a deceptive narrative I mean they re so honest normally. They re the ones who have made the public scared of brown people they look the other way here slam there. Wonder why we re fractured",2
"is that those arguing for the Far Right are so intent on winning that they're failing to recognise all that they are losing. My real fear is that one day we will look back and recognise the fallen of the as the first casualties of war.",2
"At least 5 killed at the Capital Gazette newsroom shooting in Annapolis US 1 suspect in custody feared-dead-at-the-capital-gazette-newsroom-shooting-in-annapolis-us-1-suspect-in-custody",2
"We don t need to worry about immigrants being terrorist threats because they are home grown. The terrorists are winning we re killing our own.",2
"One of my greatest fears becoming a reality today. Verbal attacks on the media have now become violent attacks. Thinking of those affected by the . So much respect for those at the newspaper who then had to turn around and report on their dead colleagues.",2
"How many more people have to live in fear before we",2
"Several feared dead at the Capital Gazette newsroom shooting in Annapolis US 1 suspect in custody feared-dead-at-the-capital-gazette-newsroom-shooting-in-annapolis-us-1-suspect-in-custody",2
"This not not about civility this is about murder terrorism and fear. This is the work of and his villains. Resisting injustice peacefully is . Shooting journalists is . We will not be intimidated. 435499057909765",2
"Hey 2nd Amendment weirdos What's your thought on the 1st Amendment specifically freedom of the press Just asking because its kind of hard to have freedom of press when your scared you'll get shot.",2
"The journalist is the one who insures our Republic continues to function - because they educate the voting populace in a myriad of ways. I worry about and what may be behind it. Every journalist continues to be in my daily prayers.",2
"Nationally it always seems like people are more worried about who to blame rather than how they can help. Sad stuff.",2
"Vigil for Speakers talking about unity and not succumbing to fear",2
"Are any Liberals speaking the plain truth about the Fine let's leave this in Trump's hands because that's not scary!",2
"Terrorism means causing fear. wanted to inspire fear in the lgbt community. It was a hate crime",2
